0.10716842	0.07808506	0.12591268	-0.16580929	0.6360629	-0.35704613	-0.0182046	0.30767328	0.08890096	0.04941246	0.1408262	-0.108515196	0.43033653	-0.18816663	0.15833895	0.0011393621
0.36921108	0.20194016	0.28761774	-0.37073666	0.28513226	-0.87421966	-0.008322677	-0.15086646	-0.0042276774	-0.24936438	-0.020573433	0.015385246	0.71000016	-0.7568456	-0.124343604	0.42513937
-0.31693769	0.13169578	-0.076947354	-0.07836698	0.584678	-0.30993342	0.06133043	0.39079353	0.121218756	0.21405262	0.26043284	0.08016935	0.31650376	0.17701831	-0.30871487	-0.14474101
-0.13721497	0.008787038	-0.009116658	-0.015953382	0.63363504	-0.022838745	-0.040596962	0.57773644	0.21092975	-0.023006665	0.049016107	-0.16159362	0.15994757	0.097225495	0.14566708	-0.10993924
-0.022223571	-0.14561602	0.24518365	-0.27844524	0.46370566	0.10178751	-0.30885613	0.30335444	0.055874757	0.21809341	0.036445446	-0.09323448	0.16750947	0.17822415	0.25228572	-0.095338784
-0.6838926	0.31447464	-0.50747585	0.40123954	0.721319	0.18381754	0.463156	0.67001784	0.21246044	0.58130217	0.58492386	0.2834928	-0.14361729	0.5647149	-0.58520985	-0.63508534
0.31378964	0.21721725	0.009926836	-0.099853605	0.47708094	-0.5570971	0.12037636	0.09401184	0.117135	-0.20191285	0.08215781	-0.08333172	0.44296962	-0.4795288	0.030867567	0.23012476
0.21432681	0.21658342	0.11753012	-0.1355383	0.46803823	-0.4413301	0.013655068	0.07203055	-0.14772141	0.1608741	0.15344098	0.13244951	0.42363736	-0.1565675	0.15928838	-0.02024649
-0.32650957	0.074539445	-0.24562755	0.23760803	0.77939963	0.7568795	0.0118110245	0.6399065	-0.41045922	0.8117396	0.45304877	0.22895335	-0.18489876	0.90414834	0.018602753	-0.68278545
-0.090223394	0.22411487	-0.08101246	0.080989845	0.367882	-0.49217266	0.1664227	0.27789286	0.06943112	0.019685049	0.2006623	0.025175577	0.3629504	-0.1327116	-0.17871465	-0.05239263
0.85019577	0.55072963	-0.254121	0.27083638	0.114483155	-0.9325215	0.46090734	-0.1588433	-0.12499672	-0.14400676	0.35110465	0.40894198	0.7337093	-0.69786364	0.3982494	0.13438486
0.6955598	0.31778276	0.21506889	-0.10455935	0.5152727	-0.24535777	-0.04156405	-0.24366839	-0.63437575	0.5590265	0.46441156	0.36041677	0.47823766	0.2440139	0.5623795	-0.28782836
0.029258698	-0.3394661	0.3261368	-0.24234155	0.5715457	0.6965445	-0.45791617	0.4325383	-0.16848716	0.37946844	0.004260182	-0.16548386	-0.099170946	0.61818963	0.53360134	-0.37845325
0.13582054	-0.022455156	0.18487811	-0.29661223	0.42434907	-0.5626746	-0.033613384	0.075513236	0.16382928	-0.31265253	-0.07775413	-0.1736723	0.44171396	-0.50333977	-0.21247666	0.41808245
-0.27890363	-0.4873584	0.51337284	-0.4545804	0.31753576	-0.10725067	-0.53469944	0.1470359	0.3304352	-0.32137075	-0.3856496	-0.385893	0.17468596	-0.29784983	-0.072086975	0.49570277
0.48409256	-0.11968296	0.48565805	-0.53034776	0.22016075	-0.7070705	-0.41108617	-0.3629892	-0.22047241	-0.082641706	-0.058781885	-0.037103444	0.5752364	-0.5080924	0.09439472	0.45396245
0.122696675	-0.33371657	0.5550068	-0.5539775	0.35171005	-0.10990047	-0.50704896	-0.07328585	-0.13177025	0.044307936	-0.20579563	-0.28618035	0.298892	-0.14092736	0.16081424	0.24777606
-0.28424904	-0.28375632	0.21916349	-0.23628923	0.48747712	-0.21942331	-0.13274552	0.43451613	0.3997155	-0.27139705	-0.21461037	-0.42611885	0.06280981	-0.1872776	-0.24320348	0.19201398
-0.89931816	-0.05664707	-0.6596799	0.5135073	0.397316	0.14185792	0.60540193	0.954917	1.1516969	-0.6871205	-0.11188579	-0.38178033	-0.4382836	0.06968433	-0.9306362	-0.12033403
0.27115262	0.108324185	-0.14342047	0.14783138	0.5560406	0.11909372	0.14935051	0.4660846	0.12257968	-0.05525329	0.034444906	-0.005390564	0.06520124	0.04645999	0.6382563	-0.117464535
0.21486166	0.26970643	-0.18793362	0.24407257	0.42793003	-0.2516111	0.25566033	0.45710993	0.12518695	0.049789667	0.22929846	0.12527679	0.23592107	-0.07265348	0.45114768	-0.20784023
-0.21763645	0.16478457	-0.018939894	-0.10059494	0.35429388	-0.23769435	-0.015403492	-0.07158576	-0.31536967	0.38270253	0.24203685	0.144882	0.2783781	0.25533873	-0.40348	-0.17461444
0.42625478	0.25239673	0.35776034	-0.32139593	0.12841432	-0.39521456	-0.20459889	-0.42614117	-0.4784835	0.3631098	0.3066799	0.24113782	0.361482	-0.20695947	0.011340442	0.051518135
-0.0047286516	0.39635465	-0.17865774	0.0492984	0.264398	-0.72058123	0.33029577	-0.010662585	0.10209995	-0.098235846	0.3361888	0.15370259	0.48275054	-0.4542058	-0.48088953	0.062067885
-0.26669893	0.004363071	0.13035445	-0.21505435	0.3486346	-0.28081298	-0.07186191	0.27044848	0.123035945	0.029743033	0.054379016	-0.06593808	0.21322404	0.026919624	-0.33262622	-0.025228024
0.2433454	0.23026116	-0.059685748	0.048121434	0.62547135	0.19629167	-0.0012457387	0.19232415	-0.4699894	0.6301399	0.41087523	0.3390068	0.2013614	0.5385752	0.445624	-0.519516
-0.11185265	-0.17476436	0.08141899	-0.026258325	0.69334245	0.51961815	-0.20114066	0.48493397	-0.02065465	0.17996494	0.041771848	-0.10641381	-0.10178105	0.4362083	0.43676326	-0.23048788
0.9845669	0.4889131	0.87808764	-0.83847135	-0.45911434	-0.8546447	-0.66137356	-0.93616873	-0.99091995	0.8701896	0.58302104	0.7658316	0.7784271	-0.58191866	-0.4799852	0.3778437
-0.051745027	0.20984082	0.111222036	-0.15967469	0.13736308	-0.50979	0.04043656	0.12348412	0.16441725	-0.16614473	0.12487237	0.1048641	0.2633133	-0.31855083	-0.2174064	0.1908483
-0.020559503	0.03625392	0.050738137	-0.17016865	0.28323245	-0.46409246	-0.009612455	0.11094754	0.17383493	-0.1844158	-0.075023256	-0.15916339	0.27840853	-0.36027542	-0.19476986	0.18599455
0.18820895	-0.09066369	0.307778	-0.21153428	0.6024589	0.45078617	-0.40424174	0.22269866	-0.34788463	0.46761152	0.124905206	0.006998376	0.063396424	0.57732576	0.53488034	-0.3122842
0.97652054	0.37660873	0.5125742	-0.49786335	-0.08551779	-0.79056865	-0.25303918	-0.77225906	-0.98989165	0.62235856	0.38565513	0.5114323	0.748598	0.018852435	0.070125364	-0.057892434
0.55081165	-0.092581235	0.008841661	0.15463062	0.7296682	0.71176916	-0.01800054	0.75885534	-0.122470774	0.12904634	0.047592863	-0.027641244	-0.3561825	0.33060658	0.90342015	-0.23744407
0.18749693	-0.15230842	0.22888646	-0.2169503	0.5761138	0.2847691	-0.3273625	0.24208683	-0.21623363	0.30625328	0.03196133	-0.07252993	0.16780517	0.36216146	0.3862068	-0.2519305
0.5442488	-0.120107315	0.2856229	-0.29076338	0.20223138	-0.3931631	-0.23754667	0.047748275	0.12671413	-0.23929283	-0.2608326	-0.19403245	0.40172112	-0.44633397	0.6029538	0.41008627
0.15008757	0.33540687	-0.4243631	0.4059408	0.505934	0.10663584	0.4107876	0.43191397	-0.20499945	0.38897824	0.41164947	0.27537453	0.17761277	0.4492797	0.40637717	-0.5135618
-0.20365778	0.12416084	-0.19317745	0.10449157	0.2926618	-0.34236813	0.21491587	0.19291212	0.023811849	0.048306085	0.15380868	0.034517717	0.19630326	-0.12674919	-0.35624623	-0.11234165
-0.8332169	-0.62245965	-0.53686464	0.1995355	0.43545848	0.702847	-0.024474503	0.9525343	0.87077284	0.19910465	-0.208202	-0.6929684	-0.6259959	0.8406765	-0.77808356	-0.70269
0.24435197	0.014024063	0.048768807	-0.111205645	0.13192315	-0.5465656	0.07532443	0.11288002	0.2799727	-0.4325095	-0.08990917	-0.13020043	0.41284305	-0.5921039	0.07625981	0.32986078
-0.07039389	-0.1584145	0.19715817	-0.20497173	0.53222173	0.053254083	-0.24678124	0.17502981	-0.06614369	0.19165851	0.0024032225	-0.08803238	0.17921777	0.18733487	0.14189248	-0.11744293
0.5867644	0.24475601	-0.113601305	0.09204069	0.19187552	-0.6014426	0.20995742	0.041842908	0.17178357	-0.24822411	0.06165606	0.062144987	0.495618	-0.5501643	0.21115074	0.2871369
-0.21013193	-0.2955722	0.22178426	-0.13914056	0.41685018	0.046830602	-0.23952287	0.4850945	0.34987828	-0.23903853	-0.23771551	-0.35624343	-0.07117468	-0.121237546	0.04373319	0.21336788
-0.31144965	-0.18005228	0.37992436	-0.49703696	0.28550032	-0.15274908	-0.3577743	-0.22110781	-0.44361126	0.5087624	0.16627765	-0.066591695	0.31666973	0.24807552	-0.5079489	-0.039050117
-0.028057013	-0.25063214	0.18396842	-0.16160756	0.38840434	0.11577313	-0.22617583	0.35792056	0.20762715	-0.18954587	-0.17189923	-0.16045123	0.080321334	-0.07145403	0.2830609	0.12112776
-0.09442706	-0.48451173	0.58091724	-0.59030306	0.43561366	0.15037504	-0.70874923	0.14321743	-0.061027616	0.07085011	-0.25323343	-0.43793452	0.11541308	0.10283222	0.025746118	0.17880283
0.14495799	0.1326037	0.3149614	-0.35924068	0.40560383	-0.1959985	-0.17882855	-0.22375743	-0.44385237	0.4044166	0.30946666	0.18645391	0.35443047	0.18282542	-0.046644084	-0.16803692
-0.32739982	-0.43373954	0.65626484	-0.6525467	0.2921192	-0.21146397	-0.5826706	0.13827373	0.1626262	-0.117403276	-0.40367872	-0.5137941	0.25699773	-0.13614373	-0.5034238	0.43621287
0.16106425	-0.019071735	0.18177633	-0.072150655	0.4917265	0.2480487	-0.24398017	0.30653223	-0.12095786	0.28127122	0.05775426	0.030155132	0.16163811	0.33714706	0.4937106	-0.24736977
0.46376947	0.65731317	-0.67122054	0.61430544	0.24833412	-0.7360972	0.665828	0.52113	0.25030616	-0.19427994	0.450491	0.45686275	0.41541177	-0.46333033	0.30099088	-0.26379675
0.30282858	0.4855288	-0.49217662	0.497475	0.61235017	-0.21837652	0.46096447	0.63834	0.19617209	0.0925419	0.33577263	0.25643218	0.115178235	0.0063600456	0.51701033	-0.3516942
0.8831894	0.8908299	-0.87831676	0.85819507	0.2807301	-0.8882658	0.9366662	0.48447287	0.1073502	-0.022471443	0.7339526	0.86226344	0.63593054	-0.57747453	0.6079664	-0.57139486
0.06207226	0.48517448	-0.34773186	0.3250904	0.31809294	-0.52145237	0.47971657	0.2755814	0.07859488	0.011714816	0.4061727	0.32109755	0.3025406	-0.24265142	-0.12933935	-0.12770703
